customer,state,gender,education,customer_lifetime_value,income,monthly_premium_auto,number_of_open_complaints,policy_type,vehicle_class,total_claim_amount
WO29605,Cali,F,College,243687.51,48875.0,61.0,0,Personal Auto,Other,1.838367
TL77607,Cali,M,Bachelor,885268.87,67969.0,74.0,0,Personal Auto,Other,197.776009
EZ50606,Cali,F,High School or Below,2387547.68,0.0,108.0,0,Corporate Auto,Other,612.102262
OS39723,Cali,F,Doctor,560049.65,68665.0,69.0,0,Personal Auto,Other,331.2
FN69743,Cali,M,College,463654.65,26802.0,66.0,1,Corporate Auto,Other,316.8
XW96958,N,M,High School or Below,757334.51,0.0,110.0,0,Corporate Auto,Other,1193.036154
TU92578,Cali,M,College,1469663.55,45345.0,125.0,0,Personal Auto,Other,600.0
TL43709,W,M,Bachelors,897214.03,89689.0,74.0,0,Personal Auto,Other,136.829537
YE68736,Cali,F,Bachelor,772484.01,32051.0,193.0,1,Personal Auto,Other,926.4
OB96537,Cali,M,Master,594667.07,81139.0,74.0,0,Special Auto,Other,392.6364
EU68825,Cali,F,Master,800054.51,63834.0,100.0,1,Personal Auto,Luxury,215.226476
CC31456,AZ,M,Bachelor,645756.1,37548.0,81.0,0,Special Auto,Other,160.598662
DJ77787,AZ,F,High School or Below,728144.01,0.0,69.0,3,Personal Auto,Other,371.803029
LN26837,Cali,M,High School or Below,259243.78,72421.0,65.0,0,Personal Auto,Other,312.0
YI92916,N,M,Master,467842.34,83102.0,116.0,0,Corporate Auto,Other,443.670399
NW54906,Cali,M,College,1386992.71,28432.0,118.0,0,Personal Auto,Other,612.300581
ME77513,N,F,Master,871777.78,83707.0,108.0,0,Corporate Auto,Other,290.391526
UK76891,Cali,F,College,523398.68,63259.0,65.0,0,Corporate Auto,Other,316.795337
SI26888,N,F,High School or Below,476418.97,0.0,67.0,0,Personal Auto,Other,405.527937
YD74948,Cali,F,College,247246.92,63860.0,62.0,0,Personal Auto,Other,208.598246
HB64268,W,M,Bachelor,281369.26,43836.0,73.0,0,Personal Auto,Other,138.130879
BW52697,Cali,F,College,550505.7,86132.0,68.0,0,Personal Auto,Other,301.437365
NL41409,Cali,F,Bachelor,260620.85,28519.0,66.0,0,Personal Auto,Other,456.473115
OD69005,AZ,F,High School or Below,1048194.38,39102.0,88.0,0,Personal Auto,Other,152.338562
ZZ91716,Cali,F,Bachelor,325676.64,0.0,89.0,0,Personal Auto,Other,491.755368
UK70255,Cali,F,College,3047578.05,97298.0,128.0,0,Personal Auto,Luxury,48.517439
QT25383,N,M,High School or Below,636490.22,41986.0,84.0,2,Personal Auto,Other,430.375049
AW18068,AZ,M,High School or Below,946850.93,0.0,88.0,0,Personal Auto,Other,633.6
NS45347,Cali,F,College,563145.19,17291.0,73.0,0,Personal Auto,Other,350.4
FV19421,Cali,M,Bachelor,778099.93,0.0,74.0,0,Personal Auto,Other,246.489123
XW89091,Cali,M,College,981652.83,37256.0,62.0,0,Personal Auto,Other,128.969729
YC11951,Cali,M,High School or Below,751913.36,96306.0,95.0,1,Corporate Auto,Other,185.355353
UY18770,Cali,F,Bachelor,1017971.7,14290.0,271.0,0,Personal Auto,Luxury,1300.8
RA49085,Cali,F,College,277283.92,37038.0,71.0,1,Corporate Auto,Other,9.071305
BG84194,Cali,M,College,403750.18,90760.0,103.0,2,Special Auto,Other,133.475315
PT64580,W,M,Master,419196.61,77048.0,103.0,0,Personal Auto,Other,141.199465
MR67738,Cali,F,High School or Below,267686.79,54480.0,67.0,0,Personal Auto,Other,321.6
DM95829,Cali,M,College,252395.96,16244.0,68.0,0,Personal Auto,Other,623.223617
DB75522,Cali,F,College,698840.16,22436.0,89.0,0,Special Auto,Other,427.2
LM34525,W,F,College,874205.78,71592.0,72.0,0,Personal Auto,Other,141.725051
WW30771,AZ,M,Master,267331.96,28728.0,67.0,0,Personal Auto,Other,321.6
QP65569,AZ,M,High School or Below,1215732.99,57449.0,103.0,0,Personal Auto,Other,494.4
TN50051,Cali,F,Doctor,295776.4,83318.0,73.0,0,Personal Auto,Other,211.336937
UO86707,W,M,Bachelors,717390.94,75217.0,61.0,1,Personal Auto,Other,147.080303
JA41698,N,M,Bachelor,309953.8,0.0,102.0,5,Corporate Auto,Other,862.762957
NX18774,Cali,M,Bachelor,841568.46,55308.0,107.0,0,Corporate Auto,Other,513.6
DA69469,Cali,F,College,2684312.45,36068.0,97.0,0,Personal Auto,Other,113.367765
CN23147,Cali,M,Bachelor,1305717.07,48804.0,112.0,1,Corporate Auto,Other,537.6
RA68844,Cali,M,College,959995.02,0.0,131.0,0,Personal Auto,Other,943.2
GH42026,Cali,M,Bachelor,853510.89,55790.0,111.0,0,Personal Auto,Other,117.672722
BD16530,AZ,F,Bachelor,829348.19,70258.0,69.0,0,Personal Auto,Other,225.145949
JH91579,Cali,F,Bachelor,684615.03,0.0,95.0,0,Personal Auto,Other,456.0
WK23685,Cali,F,Bachelor,663685.98,47274.0,83.0,1,Corporate Auto,Other,182.432565
GR62267,W,F,College,560908.25,44705.0,71.0,0,Personal Auto,Other,148.173152
PI78084,AZ,M,High School or Below,507732.09,0.0,73.0,0,Personal Auto,Other,525.6
GF97874,W,F,Master,527562.7,70446.0,65.0,0,Personal Auto,Other,155.570802
ZH19885,W,F,High School or Below,251459.2,43860.0,65.0,0,Personal Auto,Other,156.124914
UK25655,Cali,F,Bachelor,343525.01,64348.0,86.0,0,Personal Auto,Other,212.391975
QR45101,Cali,M,Bachelor,662461.18,0.0,62.0,0,Corporate Auto,Other,297.6
EL93539,Cali,M,Master,575744.23,88997.0,72.0,0,Special Auto,Other,174.041566
EE99484,W,F,High School or Below,251459.2,43860.0,65.0,0,Corporate Auto,Other,156.124914
DP46882,Cali,F,High School or Below,288645.16,10312.0,78.0,0,Corporate Auto,Other,486.278557
WP41146,Cali,F,High School or Below,534143.88,0.0,72.0,1,Personal Auto,Other,345.6
TK60799,AZ,F,High School or Below,416001.81,96263.0,103.0,0,Personal Auto,Other,1.924709
DN29808,Cali,F,College,284624.54,28919.0,72.0,0,Corporate Auto,Other,518.4
SS59521,Cali,F,College,477025.66,0.0,68.0,1,Personal Auto,Other,326.4
NG66579,Cali,M,Bachelor,505961.62,41869.0,64.0,0,Personal Auto,Other,262.12205
TC14209,AZ,F,High School or Below,909574.46,0.0,128.0,0,Personal Auto,Other,921.6
ED50963,Cali,F,High School or Below,268886.4,32808.0,68.0,1,Personal Auto,Other,541.695658
GP40701,Cali,F,Bachelor,827763.76,79780.0,68.0,0,Personal Auto,Other,326.4
CP98451,Cali,F,College,905793.53,91025.0,112.0,0,Personal Auto,Other,327.682669
NX52648,Cali,F,High School or Below,380175.04,33043.0,95.0,0,Personal Auto,Other,456.0
ZC32510,AZ,M,High School or Below,933934.16,69442.0,118.0,3,Personal Auto,Other,1265.570302
NG27780,Cali,M,College,252012.32,0.0,70.0,0,Corporate Auto,Other,63.043197
HN95240,AZ,F,College,498409.53,0.0,70.0,0,Corporate Auto,Other,336.0
EB59129,Cali,F,Bachelor,259574.8,47234.0,65.0,0,Personal Auto,Other,15.631363
RA70851,Cali,M,High School or Below,743769.33,86863.0,92.0,0,Personal Auto,Other,441.6
PM19162,Cali,M,Bachelor,1453678.76,25805.0,66.0,2,Personal Auto,Other,375.866091
MS59005,N,M,Bachelor,591330.59,43676.0,76.0,0,Personal Auto,Other,364.8
SU71163,AZ,M,College,277166.3,59855.0,74.0,4,Personal Auto,Other,355.2
BD35676,AZ,M,Master,2919436.64,35296.0,126.0,0,Personal Auto,Other,452.616872
NI44621,Cali,F,Master,988038.58,36576.0,125.0,1,Personal Auto,Other,113.450122
EW33419,Cali,F,High School or Below,1511440.24,28513.0,100.0,1,Corporate Auto,Other,480.0
HX44948,Cali,M,Bachelor,575991.08,85448.0,72.0,0,Special Auto,Other,16.03451
DL36983,Cali,F,High School or Below,849516.42,23791.0,110.0,3,Personal Auto,Other,615.27228
XR87264,Cali,F,Bachelor,438118.42,20597.0,112.0,0,Personal Auto,Other,615.256301
NN99001,AZ,F,College,699782.74,56940.0,87.0,0,Personal Auto,Other,512.66245
XV95530,Cali,M,Bachelor,1143058.85,93210.0,71.0,0,Personal Auto,Other,74.523935
OL97871,Cali,F,Bachelor,748248.61,48992.0,94.0,1,Personal Auto,Other,426.072946
HQ23708,AZ,F,Master,859691.66,53736.0,71.0,0,Personal Auto,Other,169.287785
WR63188,AZ,M,College,785496.08,25378.0,66.0,1,Personal Auto,Other,419.464143
NG82219,Cali,F,Bachelor,258240.85,76731.0,64.0,0,Personal Auto,Other,201.455005
KU29408,W,M,Master,907576.82,37722.0,116.0,0,Corporate Auto,Luxury,158.077504
RE46783,Cali,F,Bachelor,411858.86,69379.0,103.0,0,Personal Auto,Other,494.4
RU94434,Cali,M,High School or Below,1215732.99,57449.0,103.0,0,Personal Auto,Other,494.4
GI82355,AZ,M,Bachelor,515281.96,0.0,68.0,0,Corporate Auto,Other,326.4
VO26340,N,M,College,651297.65,0.0,93.0,0,Personal Auto,Other,669.6
NV61299,AZ,F,Bachelor,2778969.24,33806.0,89.0,0,Corporate Auto,Other,395.729716
DX31066,W,F,College,266727.0,94041.0,66.0,0,Personal Auto,Other,159.756733
CY50337,Cali,F,College,1092840.71,74965.0,90.0,0,Personal Auto,Other,58.557552
TJ20375,AZ,F,High School or Below,761538.13,34095.0,63.0,0,Personal Auto,Other,302.4
EP72155,Cali,F,College,200435.07,0.0,66.0,4,Personal Auto,Other,316.8
JJ76159,Cali,M,College,243468.12,96045.0,61.0,0,Corporate Auto,Other,8.582971
BG15419,N,F,Bachelor,1419536.03,86355.0,118.0,0,Personal Auto,Luxury,285.418473
AO74776,Cali,F,High School or Below,942768.49,27824.0,118.0,0,Personal Auto,Other,566.4
HQ82233,Cali,M,High School or Below,1198242.09,42995.0,101.0,0,Personal Auto,Other,410.508316
OL72737,Cali,F,High School or Below,310278.95,21235.0,79.0,0,Personal Auto,Other,244.23135
ZQ59828,Cali,M,High School or Below,422263.12,74585.0,106.0,0,Personal Auto,Other,218.598065
NZ15548,Cali,M,Bachelor,402381.44,41833.0,103.0,0,Personal Auto,Other,643.826716
XK61304,Cali,F,College,529715.18,23908.0,70.0,0,Personal Auto,Other,336.0
EJ44139,Cali,M,Bachelor,2142363.72,0.0,65.0,0,Personal Auto,Other,312.0
CM94425,AZ,M,Bachelor,441620.62,61953.0,113.0,0,Personal Auto,Other,497.047297
OV54878,Cali,M,Bachelor,463903.52,0.0,142.0,0,Corporate Auto,Other,1022.4
JF57282,N,M,Bachelor,486354.46,0.0,137.0,0,Personal Auto,Other,657.6
MY37953,AZ,F,Bachelor,2583090.98,73760.0,107.0,1,Personal Auto,Luxury,230.245772
XP64922,Cali,F,College,297431.49,23333.0,74.0,0,Corporate Auto,Other,5.622751
WL65572,Cali,M,College,206445.88,0.0,61.0,0,Personal Auto,Other,292.8
LN50325,AZ,F,High School or Below,1006460.83,20440.0,128.0,2,Corporate Auto,Luxury,614.4
HJ15383,W,M,Master,803240.19,27658.0,68.0,0,Personal Auto,Other,160.07526
KH59823,Cali,M,College,548921.41,50943.0,139.0,0,Special Auto,Other,667.2
YM79169,Cali,M,Bachelor,261275.67,19003.0,71.0,0,Personal Auto,Other,34.651305
DR38127,Cali,M,College,857346.39,46703.0,108.0,0,Personal Auto,Other,678.100487
PU42145,Cali,M,Bachelor,2412750.4,14072.0,71.0,0,Personal Auto,Other,511.2
KM33477,Cali,M,College,855038.66,21733.0,73.0,0,Corporate Auto,Other,525.6
RI53167,AZ,M,Bachelor,230864.8,20811.0,61.0,0,Personal Auto,Other,292.8
OF77789,AZ,F,High School or Below,425462.07,11904.0,61.0,2,Personal Auto,Other,292.8
YB33445,Cali,F,College,898285.04,43490.0,114.0,4,Corporate Auto,Other,174.588413
BA17836,Cali,M,High School or Below,786816.6,57340.0,67.0,0,Corporate Auto,Other,159.391681
JS43228,Cali,M,College,770424.87,49088.0,97.0,0,Corporate Auto,Other,698.4
BB11622,N,M,Master,1055217.0,47761.0,131.0,0,Personal Auto,Other,232.711071
HQ70429,W,F,College,1604510.95,0.0,65.0,0,Personal Auto,Other,163.046956
WK88044,AZ,M,Bachelor,873783.75,61281.0,110.0,0,Personal Auto,Other,79.865605
LA80525,N,M,Bachelor,545489.07,0.0,82.0,1,Corporate Auto,Other,393.6
EH16250,AZ,M,Bachelor,770528.33,25290.0,66.0,0,Personal Auto,Other,382.085897
PU41872,AZ,F,High School or Below,703926.24,24239.0,88.0,0,Personal Auto,Other,48.348319
HB85743,Cali,M,Bachelor,883808.56,82664.0,114.0,3,Personal Auto,Other,133.425609
MM71959,AZ,M,Bachelor,873352.73,83210.0,110.0,0,Personal Auto,Luxury,528.0
MB83663,Cali,F,Bachelor,959747.48,38736.0,81.0,0,Personal Auto,Other,561.414794
KR43119,Cali,M,College,450666.02,0.0,66.0,0,Personal Auto,Other,316.8
KH24214,Cali,M,College,1785797.23,55437.0,64.0,1,Personal Auto,Other,445.287788
AC40767,W,M,Bachelors,249780.82,68041.0,6464.0,0,Personal Auto,Other,165.570243
HP55391,Cali,M,Master,542613.62,0.0,71.0,0,Corporate Auto,Other,407.99684
EG62398,Cali,F,High School or Below,799814.38,29066.0,100.0,0,Personal Auto,Other,844.229478
VS19949,N,M,Bachelor,289762.07,54337.0,72.0,0,Personal Auto,Other,345.6
AM92343,Cali,F,High School or Below,1159950.22,67616.0,96.0,0,Personal Auto,Other,340.306584
GI68556,Cali,F,Bachelor,1514793.06,41082.0,63.0,0,Personal Auto,Other,106.647493
JT11876,Cali,F,High School or Below,543576.78,0.0,10202.0,0,Personal Auto,Other,626.116259
XR64251,N,F,Master,272535.64,36650.0,69.0,1,Personal Auto,Other,56.60333
MK34957,Cali,F,College,1329771.23,50631.0,112.0,4,Special Auto,Other,784.65781
GP18756,Cali,M,College,992704.97,19592.0,92.0,0,Personal Auto,Other,441.6
AP23850,Cali,F,High School or Below,1777154.9,0.0,114.0,0,Personal Auto,Other,547.2
KQ65521,AZ,F,College,1826927.02,55761.0,115.0,0,Personal Auto,Luxury,86.27772
EJ19449,Cali,F,College,272221.07,17576.0,71.0,0,Special Auto,Other,398.502948
QB70027,Cali,F,Bachelor,708321.24,41449.0,89.0,0,Personal Auto,Other,63.516572
QW47320,Cali,F,Bachelor,1017971.7,14290.0,271.0,0,Personal Auto,Luxury,1300.8
KH64733,N,F,College,588950.91,62007.0,73.0,0,Personal Auto,Other,120.015609
ON59472,AZ,M,High School or Below,1577139.34,21921.0,206.0,0,Corporate Auto,Luxury,1254.137899
HP94242,AZ,F,Bachelor,528817.33,42621.0,66.0,0,Personal Auto,Other,316.8
RV15398,Cali,M,College,2758055.4,0.0,87.0,1,Personal Auto,Other,417.6
EA25683,Cali,M,High School or Below,777853.23,63786.0,196.0,0,Corporate Auto,Luxury,798.002689
PW73754,Cali,F,High School or Below,734186.13,0.0,104.0,3,Personal Auto,Luxury,82.041684
MC71942,Cali,F,High School or Below,791919.7,82877.0,99.0,1,Personal Auto,Other,22.819088
OX72195,AZ,M,College,216387.02,0.0,63.0,0,Corporate Auto,Other,302.4
YQ99152,N,M,High School or Below,978780.88,10475.0,88.0,1,Personal Auto,Other,422.4
KI19439,Cali,F,High School or Below,520764.08,21952.0,66.0,0,Personal Auto,Other,316.8
PM76175,Cali,F,Bachelor,2114727.72,49721.0,132.0,0,Corporate Auto,Luxury,639.971388
US45383,Cali,M,College,1228076.66,88340.0,102.0,0,Personal Auto,Other,489.6
GT38956,Cali,F,College,244139.42,0.0,65.0,0,Personal Auto,Other,312.0
SN41301,Cali,M,Bachelor,653556.06,0.0,65.0,0,Corporate Auto,Other,468.0
BE62503,Cali,F,College,920659.83,24589.0,82.0,0,Personal Auto,Other,511.497882
PA16884,Cali,F,Bachelor,411858.86,69379.0,103.0,0,Personal Auto,Other,494.4
NC58480,N,F,Bachelor,483820.9,73769.0,61.0,2,Personal Auto,Other,239.540223
NS39326,Cali,F,College,462554.81,66670.0,114.0,0,Personal Auto,Other,518.180364
PN18507,AZ,M,Bachelor,1404210.3,88854.0,118.0,0,Personal Auto,Other,715.252366
EK91340,Cali,M,Bachelor,754661.35,31266.0,193.0,0,Corporate Auto,Other,926.4
JY16280,Cali,F,High School or Below,251459.2,43860.0,65.0,0,Personal Auto,Other,156.124914
ZW71731,Cali,M,Bachelor,517035.84,89284.0,133.0,2,Corporate Auto,Other,402.070719
ZC24631,Cali,M,College,1391737.72,67267.0,89.0,0,Corporate Auto,Other,94.814032
YR34689,Cali,F,High School or Below,1131813.08,79270.0,95.0,3,Personal Auto,Other,456.0
RT65829,Cali,M,Bachelor,427636.36,36692.0,109.0,1,Personal Auto,Other,523.2
BZ12077,Cali,F,High School or Below,432224.03,0.0,119.0,0,Personal Auto,Other,571.2
WM65373,Cali,F,College,800230.83,0.0,107.0,0,Corporate Auto,Other,513.6
NH35059,N,M,College,388545.64,0.0,105.0,0,Corporate Auto,Other,504.0
QD38160,Cali,M,College,447177.82,0.0,135.0,0,Personal Auto,Other,972.0
BM15160,Cali,F,High School or Below,849635.28,44624.0,71.0,1,Special Auto,Other,73.883044
VY79030,AZ,F,College,2250088.35,0.0,71.0,0,Corporate Auto,Other,340.8
EV19512,N,F,Master,1630196.76,19614.0,85.0,0,Personal Auto,Other,574.024018
TE13577,Cali,F,College,231973.59,0.0,64.0,0,Personal Auto,Other,632.715382
WY97929,AZ,M,College,871704.98,83846.0,74.0,3,Special Auto,Other,355.2
YG20683,Cali,M,College,286011.17,51159.0,72.0,0,Personal Auto,Other,4.238626
FK75497,Cali,M,College,245340.83,83772.0,62.0,0,Personal Auto,Other,42.248087
NE60110,AZ,M,College,598977.39,66839.0,154.0,0,Personal Auto,Luxury,739.2
TN36521,AZ,F,College,2498022.55,88440.0,70.0,0,Personal Auto,Other,27.145151
HG33568,AZ,F,Master,748263.95,25666.0,63.0,2,Personal Auto,Other,270.002766
TW17878,Cali,F,High School or Below,245757.6,52926.0,61.0,0,Personal Auto,Other,292.8
ZO83562,N,F,Bachelor,237974.12,0.0,67.0,0,Personal Auto,Other,494.946438
CH97539,Cali,F,Bachelor,828696.44,40001.0,70.0,0,Personal Auto,Other,142.567008
CV29889,Cali,M,College,239391.54,0.0,70.0,0,Personal Auto,Other,425.266308
MO33320,Cali,M,College,465715.95,18024.0,65.0,0,Personal Auto,Other,312.0
QZ81258,Cali,F,College,1319792.89,0.0,68.0,3,Personal Auto,Other,326.4
NY56352,Cali,F,Bachelor,280391.67,23220.0,74.0,0,Personal Auto,Other,251.334247
EA27048,Cali,F,High School or Below,864650.41,64125.0,108.0,0,Personal Auto,Other,369.818708
UT38865,Cali,F,College,742587.06,58042.0,62.0,0,Corporate Auto,Other,161.419528
QC89139,Cali,F,High School or Below,452873.74,90034.0,112.0,0,Corporate Auto,Other,537.6
LA14484,N,M,High School or Below,222707.28,27972.0,61.0,0,Special Auto,Other,292.8
HN57556,Cali,F,High School or Below,729294.88,0.0,65.0,0,Personal Auto,Other,312.0
CV31235,AZ,M,Bachelor,318435.52,50989.0,80.0,0,Corporate Auto,Other,255.999709
WR45726,AZ,F,Bachelor,1131520.37,11885.0,101.0,0,Special Auto,Other,484.8
LB25094,Cali,F,Bachelor,253070.51,89451.0,63.0,0,Special Auto,Other,61.769564
KW56110,Cali,M,Bachelor,1836155.53,0.0,182.0,0,Personal Auto,Other,1310.4
XO36233,Cali,M,Bachelor,864153.0,78904.0,109.0,0,Personal Auto,Other,250.001424
ZX86243,AZ,M,Doctor,327853.19,70247.0,83.0,1,Personal Auto,Other,141.799422
DW29763,AZ,M,High School or Below,527198.21,32653.0,67.0,0,Personal Auto,Other,321.6
CT83377,Cali,M,High School or Below,376363.77,93595.0,97.0,4,Special Auto,Other,49.797016
OQ90898,Cali,M,Master,1395556.96,90279.0,115.0,0,Personal Auto,Other,372.175592
GO77248,Cali,F,College,500152.75,0.0,72.0,0,Personal Auto,Other,542.14385
QW33258,Cali,M,Bachelor,708283.04,53310.0,189.0,3,Personal Auto,Other,1360.8
OU79745,Cali,M,College,761948.28,0.0,105.0,0,Personal Auto,Other,504.0
VZ79886,Cali,F,Bachelor,1255088.2,22234.0,160.0,0,Personal Auto,Other,768.0
FI92440,Cali,F,High School or Below,3219660.04,91375.0,99.0,0,Personal Auto,Other,72.632934
YG85980,N,F,High School or Below,679377.41,22250.0,86.0,0,Personal Auto,Other,720.601429
QM74621,Cali,M,Bachelor,527231.97,0.0,80.0,0,Personal Auto,Other,576.0
EI71732,Cali,F,Doctor,626534.33,0.0,84.0,1,Personal Auto,Other,481.025786
VN79010,Cali,F,High School or Below,854758.61,51179.0,71.0,0,Corporate Auto,Other,466.176731
FI61723,Cali,M,Bachelor,278742.37,38667.0,72.0,0,Personal Auto,Other,159.266473
OH55411,Cali,F,Master,462680.11,79487.0,114.0,0,Corporate Auto,Other,547.2
TF10720,N,F,Doctor,866336.4,67763.0,107.0,2,Personal Auto,Other,41.283167
NW30838,N,M,High School or Below,387222.22,0.0,62.0,2,Corporate Auto,Other,503.808329
CB58476,Cali,F,College,517081.15,0.0,71.0,0,Corporate Auto,Other,859.599411
WI69346,Cali,F,Master,896028.02,71943.0,112.0,0,Corporate Auto,Other,305.653785
FS76657,Cali,F,College,547183.43,53526.0,68.0,0,Personal Auto,Other,278.902846
YX89016,Cali,M,College,3493100.17,35005.0,295.0,0,Personal Auto,Other,1416.0
PK28821,Cali,M,College,262039.23,24721.0,67.0,0,Personal Auto,Other,139.963594
MB51200,Cali,M,College,1906949.95,0.0,102.0,2,Personal Auto,Other,734.4
XG44587,AZ,M,Master,575744.23,88997.0,72.0,0,Personal Auto,Other,174.041566
FG91922,AZ,M,Master,4022401.36,48587.0,111.0,0,Personal Auto,Other,532.8
OM99303,AZ,F,High School or Below,270148.83,76310.0,67.0,0,Personal Auto,Other,321.6
RV67546,Cali,M,Bachelor,371243.05,73205.0,92.0,0,Personal Auto,Other,37.299865
UJ79253,Cali,F,College,2185084.0,51056.0,78.0,0,Personal Auto,Other,95.816516
PN98247,Cali,M,College,784016.58,58414.0,210.0,2,Personal Auto,Luxury,1008.0
IB67546,Cali,F,Bachelor,823703.79,23940.0,107.0,0,Personal Auto,Other,513.6
OE19087,Cali,F,High School or Below,224347.39,0.0,62.0,0,Personal Auto,Other,446.4
CM95716,Cali,M,Bachelor,843446.41,44216.0,71.0,0,Personal Auto,Other,72.205362
MW62634,Cali,M,High School or Below,222707.28,27972.0,61.0,0,Corporate Auto,Other,292.8
QW67581,AZ,F,High School or Below,517002.6,0.0,69.0,0,Personal Auto,Other,331.2
SN16059,Cali,F,Master,264144.61,29305.0,66.0,0,Personal Auto,Other,475.2
OE51254,Cali,F,College,279068.3,53882.0,69.0,0,Personal Auto,Other,331.2
RM42344,Cali,M,College,274512.98,91757.0,69.0,1,Personal Auto,Other,331.2
GB35238,Cali,F,Bachelor,757953.27,33906.0,64.0,0,Personal Auto,Other,401.592109
ML82674,Cali,M,Bachelor,1097878.03,68158.0,139.0,1,Personal Auto,Other,253.183568
EI85244,Cali,M,College,825506.01,0.0,134.0,3,Personal Auto,Other,643.2
DE28132,Cali,M,College,474773.46,42165.0,123.0,0,Corporate Auto,Other,799.673766
TV25678,Cali,M,College,354090.43,0.0,101.0,0,Personal Auto,Other,727.2
TY26512,Cali,M,Doctor,343613.43,30817.0,88.0,0,Personal Auto,Other,91.834668
OB69153,Cali,M,Bachelor,258218.53,68074.0,65.0,0,Personal Auto,Other,27.987867
QZ77637,W,F,College,1166509.78,84978.0,35353.0,1,Corporate Auto,Other,166.77296
XN41715,Cali,F,Master,739628.37,71135.0,92.0,1,Personal Auto,Other,270.563995
QR15857,Cali,F,College,433079.98,0.0,61.0,0,Personal Auto,Other,292.8
FL69363,Cali,M,Master,907576.82,37722.0,116.0,0,Personal Auto,Luxury,158.077504
IS30295,AZ,F,Bachelor,1463545.16,0.0,139.0,0,Personal Auto,Other,667.2
WA25797,W,M,High School or Below,856476.82,95697.0,107.0,0,Personal Auto,Luxury,178.006524
NL59519,Cali,F,College,1156568.75,64642.0,96.0,0,Personal Auto,Other,404.265696
ZU93025,Cali,F,College,277104.5,50071.0,71.0,0,Personal Auto,Other,18.918935
DK94262,Cali,M,High School or Below,850712.88,46754.0,106.0,1,Personal Auto,Other,513.818403
UQ30615,Cali,M,College,758211.38,64801.0,64.0,0,Corporate Auto,Other,268.471802
OR40060,AZ,M,Bachelor,332309.25,70410.0,83.0,0,Personal Auto,Other,131.828507
DK32872,N,F,High School or Below,523433.17,66957.0,131.0,1,Personal Auto,Other,628.8
FA46418,N,F,High School or Below,2470959.96,24213.0,78.0,1,Personal Auto,Other,374.4
ER19995,W,F,College,1778627.78,99790.0,6464.0,0,Personal Auto,Other,178.986788
KI75855,Cali,M,Master,255122.67,79751.0,63.0,0,Personal Auto,Other,392.235698
ND41876,AZ,M,High School or Below,724771.37,86122.0,182.0,1,Personal Auto,Luxury,873.6
PN21042,AZ,M,Bachelor,453884.78,82297.0,116.0,0,Personal Auto,Luxury,0.382107
GJ43254,W,M,College,3164210.46,89057.0,98.0,0,Corporate Auto,Other,187.363583
AL46984,Cali,M,High School or Below,873042.2,43259.0,73.0,0,Personal Auto,Other,350.4
JP58047,Cali,M,College,833273.06,0.0,79.0,0,Personal Auto,Other,379.2
ZE85014,Cali,M,College,235774.7,25064.0,62.0,0,Personal Auto,Other,297.6
KU88219,AZ,M,Master,463716.4,25816.0,119.0,0,Personal Auto,Luxury,571.2
UU98729,Cali,M,Bachelor,535719.27,0.0,73.0,0,Personal Auto,Other,350.853987
WS82822,Cali,F,College,539197.1,41662.0,69.0,0,Corporate Auto,Other,217.973168
YB49933,AZ,M,Bachelor,369414.05,96170.0,92.0,0,Personal Auto,Other,441.6
XC16387,AZ,F,High School or Below,504041.24,46072.0,64.0,0,Personal Auto,Other,25.934064
XJ96748,AZ,F,High School or Below,2749542.19,37931.0,99.0,0,Personal Auto,Other,475.2
TM98684,Cali,M,High School or Below,484228.5,35127.0,62.0,0,Personal Auto,Other,297.6
AY18433,W,F,High School or Below,2738281.89,45473.0,76.0,0,Special Auto,Other,188.938397
DM74502,N,F,College,522710.19,93087.0,131.0,3,Corporate Auto,Luxury,628.8
FT56968,AZ,M,High School or Below,259009.6,22398.0,67.0,2,Personal Auto,Other,321.6
OX36896,Cali,M,High School or Below,1053607.8,92983.0,87.0,1,Corporate Auto,Other,153.205591
BZ65376,AZ,M,Bachelor,858127.87,27689.0,239.0,2,Personal Auto,Luxury,2893.239678
LN34660,Cali,F,College,946311.33,69654.0,118.0,0,Corporate Auto,Other,629.532731
JC29295,Cali,F,Bachelor,1344100.64,80744.0,111.0,0,Personal Auto,Other,361.284757
KJ87930,Cali,F,Bachelor,388650.48,0.0,112.0,0,Corporate Auto,Other,1185.988301
XT36360,AZ,F,High School or Below,678489.37,0.0,64.0,1,Personal Auto,Other,460.8
IX35050,AZ,M,Bachelor,2359468.02,76358.0,66.0,0,Special Auto,Other,86.461582
UN97379,Cali,M,Bachelor,253862.63,18608.0,71.0,0,Corporate Auto,Other,340.8
MR57294,Cali,M,High School or Below,563994.2,73168.0,70.0,0,Personal Auto,Other,425.800112
UG79499,W,M,Bachelor,1168137.43,70930.0,99.0,0,Personal Auto,Other,190.43446
UA50747,W,F,High School or Below,2599775.0,62262.0,72.0,0,Corporate Auto,Other,193.505325
GL20444,N,F,Master,1377836.93,91474.0,113.0,0,Corporate Auto,Other,24.087774
SP58110,Cali,F,Bachelor,492318.17,61469.0,63.0,5,Personal Auto,Other,302.4
XM91635,AZ,F,High School or Below,227233.54,16618.0,62.0,0,Special Auto,Other,219.288706
TV82603,Cali,F,Bachelor,1489539.8,48081.0,188.0,0,Personal Auto,Luxury,881.360959
